date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:55:28	16112/16112	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:29:22%20GMT	https://creativegigs.net/html/gullu/service-details.html	E:/Web/creativegigs/creativegigs.net/html/gullu/service-details.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:30	15451/15451	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:29:02%20GMT	https://creativegigs.net/html/gullu/portfolio-v1.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-v1.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:32	15452/15452	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:29:08%20GMT	https://creativegigs.net/html/gullu/portfolio-v2.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-v2.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:34	15411/15411	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:29:12%20GMT	https://creativegigs.net/html/gullu/portfolio-v3.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-v3.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:36	18139/18139	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:29:16%20GMT	https://creativegigs.net/html/gullu/portfolio-v4.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-v4.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:38	14676/14676	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:28:56%20GMT	https://creativegigs.net/html/gullu/portfolio-details.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-details.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:40	14864/14864	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:28:42%20GMT	https://creativegigs.net/html/gullu/portfolio-details-v2.html	E:/Web/creativegigs/creativegigs.net/html/gullu/portfolio-details-v2.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:42	15226/15226	---M-Z	200	added ('OK')	text/html	date:Sun,%2015%20Apr%202018%2001:28:18%20GMT	https://creativegigs.net/html/gullu/contact.html	E:/Web/creativegigs/creativegigs.net/html/gullu/contact.html	(from https://creativegigs.net/html/gullu/index.html)
00:55:44	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Jun%202022%2016:41:23%20GMT	https://creativegigs.net/html/gullu/course-2-column.html	E:/Web/creativegigs/creativegigs.net/html/gullu/course-2-column.1d.delayed	(from https://creativegigs.net/html/gullu/index.html)
00:55:48	174442/174442	---M--	200	added ('OK')	image/jpeg	date:Sun,%2010%20Sep%202017%2004:18:04%20GMT	https://creativegigs.net/html/gullu/images/home/1.jpg	E:/Web/creativegigs/creativegigs.net/html/gullu/images/home/1.jpg	(from https://creativegigs.net/html/gullu/index.html)
